types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Electoral_fraud,election fraud,1863,121,0.9999999999973284,0.0,10,8,== Career == | === Presidential elections ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Electoral_fraud,election fraud,1863,121,0.9999999999973284,0.0,10,8,== Career == | === Presidential elections ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Electoral_fraud,election fraud,1863,121,0.9999999999973284,0.0,10,8,== Career == | === Presidential elections ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Electoral_fraud,election fraud,1863,121,0.9999999999973284,0.0,10,8,== Career == | === Presidential elections ===
http://dbpedia.org/class/yago/Election100181781,http://dbpedia.org/resource/Electoral_fraud,election fraud,1863,121,0.9999999999973284,0.0,10,8,== Career == | === Presidential elections ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Electoral_fraud,election fraud,1863,121,0.9999999999973284,0.0,10,8,== Career == | === Presidential elections ===
http://dbpedia.org/class/yago/GroupAction101080366,http://dbpedia.org/resource/Electoral_fraud,election fraud,1863,121,0.9999999999973284,0.0,10,8,== Career == | === Presidential elections ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Electoral_fraud,election fraud,1863,121,0.9999999999973284,0.0,10,8,== Career == | === Presidential elections ===
http://dbpedia.org/class/yago/Vote100182213,http://dbpedia.org/resource/Electoral_fraud,election fraud,1863,121,0.9999999999973284,0.0,10,8,== Career == | === Presidential elections ===
http://dbpedia.org/class/yago/WikicatElections,http://dbpedia.org/resource/Electoral_fraud,election fraud,1863,121,0.9999999999973284,0.0,10,8,== Career == | === Presidential elections ===
