types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatJapaneseEras,http://dbpedia.org/resource/Tenna,Tenna,31,40,0.9999975727601976,1.930176752474984e-06,0,28,== Filmography == | === Anime ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Tenna,Tenna,31,40,0.9999975727601976,1.930176752474984e-06,0,28,== Filmography == | === Anime ===
http://dbpedia.org/class/yago/Era115248564,http://dbpedia.org/resource/Tenna,Tenna,31,40,0.9999975727601976,1.930176752474984e-06,0,28,== Filmography == | === Anime ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Tenna,Tenna,31,40,0.9999975727601976,1.930176752474984e-06,0,28,== Filmography == | === Anime ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Tenna,Tenna,31,40,0.9999975727601976,1.930176752474984e-06,0,28,== Filmography == | === Anime ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Tenna,Tenna,31,40,0.9999975727601976,1.930176752474984e-06,0,28,== Filmography == | === Anime ===
