types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatBooksAboutWales,http://dbpedia.org/resource/Welsh-language_literature,Welsh literature,168,129,0.963434640929065,0.0377069698129782,20,4,== Early life == | === Childhood ===
http://dbpedia.org/class/yago/Work104599396,http://dbpedia.org/resource/Welsh-language_literature,Welsh literature,168,129,0.963434640929065,0.0377069698129782,20,4,== Early life == | === Childhood ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Welsh-language_literature,Welsh literature,168,129,0.963434640929065,0.0377069698129782,20,4,== Early life == | === Childhood ===
http://dbpedia.org/class/yago/Book106410904,http://dbpedia.org/resource/Welsh-language_literature,Welsh literature,168,129,0.963434640929065,0.0377069698129782,20,4,== Early life == | === Childhood ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Welsh-language_literature,Welsh literature,168,129,0.963434640929065,0.0377069698129782,20,4,== Early life == | === Childhood ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Welsh-language_literature,Welsh literature,168,129,0.963434640929065,0.0377069698129782,20,4,== Early life == | === Childhood ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Welsh-language_literature,Welsh literature,168,129,0.963434640929065,0.0377069698129782,20,4,== Early life == | === Childhood ===
http://dbpedia.org/class/yago/Product104007894,http://dbpedia.org/resource/Welsh-language_literature,Welsh literature,168,129,0.963434640929065,0.0377069698129782,20,4,== Early life == | === Childhood ===
http://dbpedia.org/class/yago/Publication106589574,http://dbpedia.org/resource/Welsh-language_literature,Welsh literature,168,129,0.963434640929065,0.0377069698129782,20,4,== Early life == | === Childhood ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Welsh-language_literature,Welsh literature,168,129,0.963434640929065,0.0377069698129782,20,4,== Early life == | === Childhood ===
