types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Slow-scan_television,Slowscan,84,84,0.9999999718887128,0.0,0,111,== Discography == | === Compilations ===
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/Slow-scan_television,Slowscan,84,84,0.9999999718887128,0.0,0,111,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/WikicatRadioModulationModes,http://dbpedia.org/resource/Slow-scan_television,Slowscan,84,84,0.9999999718887128,0.0,0,111,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Slow-scan_television,Slowscan,84,84,0.9999999718887128,0.0,0,111,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Slow-scan_television,Slowscan,84,84,0.9999999718887128,0.0,0,111,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/Manner104928903,http://dbpedia.org/resource/Slow-scan_television,Slowscan,84,84,0.9999999718887128,0.0,0,111,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/Property104916342,http://dbpedia.org/resource/Slow-scan_television,Slowscan,84,84,0.9999999718887128,0.0,0,111,== Discography == | === Compilations ===
