types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Poet_laureate,Poet laureate,1521,0,0.995029427187065,0.0049954028259558,0,56,== Awards and recognition == | === Other recognition ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Poet_laureate,Poet laureate,1521,0,0.995029427187065,0.0049954028259558,0,56,== Awards and recognition == | === Other recognition ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Poet_laureate,Poet laureate,1521,0,0.995029427187065,0.0049954028259558,0,56,== Awards and recognition == | === Other recognition ===
