types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Counterpoint,contrapunto,1977,20,0.999999999999318,0.0,0,181,== Selected works == | === Literary ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Counterpoint,contrapunto,1977,20,0.999999999999318,0.0,0,181,== Selected works == | === Literary ===
http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/resource/Counterpoint,contrapunto,1977,20,0.999999999999318,0.0,0,181,== Selected works == | === Literary ===
