types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Victorian_era,victorian,9111,23,0.6391818814870006,0.5644998262896391,2,26,== Career == | === Theater ===
http://dbpedia.org/ontology/Country,http://dbpedia.org/resource/Victorian_era,victorian,9111,23,0.6391818814870006,0.5644998262896391,2,26,== Career == | === Theater ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Victorian_era,victorian,9111,23,0.6391818814870006,0.5644998262896391,2,26,== Career == | === Theater ===
http://dbpedia.org/class/yago/WikicatHistoricalEras,http://dbpedia.org/resource/Victorian_era,victorian,9111,23,0.6391818814870006,0.5644998262896391,2,26,== Career == | === Theater ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Victorian_era,victorian,9111,23,0.6391818814870006,0.5644998262896391,2,26,== Career == | === Theater ===
http://dbpedia.org/class/yago/Era115248564,http://dbpedia.org/resource/Victorian_era,victorian,9111,23,0.6391818814870006,0.5644998262896391,2,26,== Career == | === Theater ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Victorian_era,victorian,9111,23,0.6391818814870006,0.5644998262896391,2,26,== Career == | === Theater ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Victorian_era,victorian,9111,23,0.6391818814870006,0.5644998262896391,2,26,== Career == | === Theater ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Victorian_era,victorian,9111,23,0.6391818814870006,0.5644998262896391,2,26,== Career == | === Theater ===
