types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatPhilosophicalConcepts,http://dbpedia.org/resource/Hyperreality,Hyperreality,195,22,0.9999999999975272,0.0,3,25,== Major translations == | === Umberto Eco ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Hyperreality,Hyperreality,195,22,0.9999999999975272,0.0,3,25,== Major translations == | === Umberto Eco ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Hyperreality,Hyperreality,195,22,0.9999999999975272,0.0,3,25,== Major translations == | === Umberto Eco ===
http://dbpedia.org/class/yago/Concept105835747,http://dbpedia.org/resource/Hyperreality,Hyperreality,195,22,0.9999999999975272,0.0,3,25,== Major translations == | === Umberto Eco ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Hyperreality,Hyperreality,195,22,0.9999999999975272,0.0,3,25,== Major translations == | === Umberto Eco ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Hyperreality,Hyperreality,195,22,0.9999999999975272,0.0,3,25,== Major translations == | === Umberto Eco ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Hyperreality,Hyperreality,195,22,0.9999999999975272,0.0,3,25,== Major translations == | === Umberto Eco ===
