types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Double_bass,basses,15904,134,0.9884923120795298,0.0097938801568979,2,5,== Biography == | === Early work ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Double_bass,basses,15904,134,0.9884923120795298,0.0097938801568979,2,5,== Biography == | === Early work ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Double_bass,basses,15904,134,0.9884923120795298,0.0097938801568979,2,5,== Biography == | === Early work ===
