types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Joint-stock_company,S.p.A.,1452,0,0.9487754728010592,0.0539746099925589,2,85,== Discography == | === As sideman ===
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Joint-stock_company,S.p.A.,1452,0,0.9487754728010592,0.0539746099925589,2,85,== Discography == | === As sideman ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Joint-stock_company,S.p.A.,1452,0,0.9487754728010592,0.0539746099925589,2,85,== Discography == | === As sideman ===
