types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/U.S._Customs_and_Border_Protection,United States Customs,1141,102,0.9997735352719956,0.00022651602589509432,18,25,== Legal issues == | === 2018–present ===
http://dbpedia.org/ontology/Country,http://dbpedia.org/resource/U.S._Customs_and_Border_Protection,United States Customs,1141,102,0.9997735352719956,0.00022651602589509432,18,25,== Legal issues == | === 2018–present ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/U.S._Customs_and_Border_Protection,United States Customs,1141,102,0.9997735352719956,0.00022651602589509432,18,25,== Legal issues == | === 2018–present ===
