types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Fuel_oil,fuel oil,2550,136,0.9999993679242046,6.320761961304007e-07,2,6,== Biography == | === Royal Marines ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Fuel_oil,fuel oil,2550,136,0.9999993679242046,6.320761961304007e-07,2,6,== Biography == | === Royal Marines ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Fuel_oil,fuel oil,2550,136,0.9999993679242046,6.320761961304007e-07,2,6,== Biography == | === Royal Marines ===
http://dbpedia.org/class/yago/WikicatISOStandards,http://dbpedia.org/resource/Fuel_oil,fuel oil,2550,136,0.9999993679242046,6.320761961304007e-07,2,6,== Biography == | === Royal Marines ===
http://dbpedia.org/class/yago/Standard107260623,http://dbpedia.org/resource/Fuel_oil,fuel oil,2550,136,0.9999993679242046,6.320761961304007e-07,2,6,== Biography == | === Royal Marines ===
http://dbpedia.org/class/yago/SystemOfMeasurement113577171,http://dbpedia.org/resource/Fuel_oil,fuel oil,2550,136,0.9999993679242046,6.320761961304007e-07,2,6,== Biography == | === Royal Marines ===
http://dbpedia.org/ontology/ChemicalSubstance,http://dbpedia.org/resource/Fuel_oil,fuel oil,2550,136,0.9999993679242046,6.320761961304007e-07,2,6,== Biography == | === Royal Marines ===
