types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Puebloans,Pueblo,1154,116,0.6288397822367685,0.5899796960613343,2,4,== Biography == | === Early life ===
http://www.wikidata.org/entity/Q41710,http://dbpedia.org/resource/Puebloans,Pueblo,1154,116,0.6288397822367685,0.5899796960613343,2,4,== Biography == | === Early life ===
http://dbpedia.org/ontology/EthnicGroup,http://dbpedia.org/resource/Puebloans,Pueblo,1154,116,0.6288397822367685,0.5899796960613343,2,4,== Biography == | === Early life ===
