types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatPhotographsByTopic,http://dbpedia.org/resource/Photobombing,photobombing,29,119,0.9999999998547652,0.0,1,9,== Career == | === 2008–2012 ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Photobombing,photobombing,29,119,0.9999999998547652,0.0,1,9,== Career == | === 2008–2012 ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Photobombing,photobombing,29,119,0.9999999998547652,0.0,1,9,== Career == | === 2008–2012 ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Photobombing,photobombing,29,119,0.9999999998547652,0.0,1,9,== Career == | === 2008–2012 ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Photobombing,photobombing,29,119,0.9999999998547652,0.0,1,9,== Career == | === 2008–2012 ===
http://dbpedia.org/class/yago/Photograph103925226,http://dbpedia.org/resource/Photobombing,photobombing,29,119,0.9999999998547652,0.0,1,9,== Career == | === 2008–2012 ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Photobombing,photobombing,29,119,0.9999999998547652,0.0,1,9,== Career == | === 2008–2012 ===
http://dbpedia.org/class/yago/Representation104076846,http://dbpedia.org/resource/Photobombing,photobombing,29,119,0.9999999998547652,0.0,1,9,== Career == | === 2008–2012 ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Photobombing,photobombing,29,119,0.9999999998547652,0.0,1,9,== Career == | === 2008–2012 ===
