types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Sicilian_Mafia,Mafioso,3484,1,0.5069858711626097,0.5122800869239368,0,65,== Discography == | ==== 2013 ====
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Sicilian_Mafia,Mafioso,3484,1,0.5069858711626097,0.5122800869239368,0,65,== Discography == | ==== 2013 ====
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Sicilian_Mafia,Mafioso,3484,1,0.5069858711626097,0.5122800869239368,0,65,== Discography == | ==== 2013 ====
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Sicilian_Mafia,Mafioso,3484,1,0.5069858711626097,0.5122800869239368,0,65,== Discography == | ==== 2013 ====
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Sicilian_Mafia,Mafioso,3484,1,0.5069858711626097,0.5122800869239368,0,65,== Discography == | ==== 2013 ====
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Sicilian_Mafia,Mafioso,3484,1,0.5069858711626097,0.5122800869239368,0,65,== Discography == | ==== 2013 ====
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Sicilian_Mafia,Mafioso,3484,1,0.5069858711626097,0.5122800869239368,0,65,== Discography == | ==== 2013 ====
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Sicilian_Mafia,Mafioso,3484,1,0.5069858711626097,0.5122800869239368,0,65,== Discography == | ==== 2013 ====
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Sicilian_Mafia,Mafioso,3484,1,0.5069858711626097,0.5122800869239368,0,65,== Discography == | ==== 2013 ====
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Sicilian_Mafia,Mafioso,3484,1,0.5069858711626097,0.5122800869239368,0,65,== Discography == | ==== 2013 ====
