types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Social_inequality,social injustice,890,362,0.5456577240946244,0.8326506816324615,2,10,== Artistic overview == | === 1969–1979 ===
http://dbpedia.org/class/yago/WikicatSocialSystems,http://dbpedia.org/resource/Social_inequality,social injustice,890,362,0.5456577240946244,0.8326506816324615,2,10,== Artistic overview == | === 1969–1979 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Social_inequality,social injustice,890,362,0.5456577240946244,0.8326506816324615,2,10,== Artistic overview == | === 1969–1979 ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Social_inequality,social injustice,890,362,0.5456577240946244,0.8326506816324615,2,10,== Artistic overview == | === 1969–1979 ===
http://dbpedia.org/class/yago/SocialOrganization108378819,http://dbpedia.org/resource/Social_inequality,social injustice,890,362,0.5456577240946244,0.8326506816324615,2,10,== Artistic overview == | === 1969–1979 ===
http://dbpedia.org/class/yago/System108435388,http://dbpedia.org/resource/Social_inequality,social injustice,890,362,0.5456577240946244,0.8326506816324615,2,10,== Artistic overview == | === 1969–1979 ===
