types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Airstrike,Air Strike,1696,21,0.9998459191452416,0.0001059991281395369,2,18,== Film == | === Television ===
http://dbpedia.org/ontology/Disease,http://dbpedia.org/resource/Airstrike,Air Strike,1696,21,0.9998459191452416,0.0001059991281395369,2,18,== Film == | === Television ===
http://dbpedia.org/ontology/MilitaryConflict,http://dbpedia.org/resource/Airstrike,Air Strike,1696,21,0.9998459191452416,0.0001059991281395369,2,18,== Film == | === Television ===
