types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Vanaheimr,Vanaheim,39,0,0.9938875697406684,0.006149854113997,1,3,== Discography == | === Vanaheim ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Vanaheimr,Vanaheim,39,0,0.9938875697406684,0.006149854113997,1,3,== Discography == | === Vanaheim ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Vanaheimr,Vanaheim,39,0,0.9938875697406684,0.006149854113997,1,3,== Discography == | === Vanaheim ===
http://dbpedia.org/class/yago/WikicatLocationsInNorseMythology,http://dbpedia.org/resource/Vanaheimr,Vanaheim,39,0,0.9938875697406684,0.006149854113997,1,3,== Discography == | === Vanaheim ===
http://dbpedia.org/class/yago/Location100027167,http://dbpedia.org/resource/Vanaheimr,Vanaheim,39,0,0.9938875697406684,0.006149854113997,1,3,== Discography == | === Vanaheim ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Vanaheimr,Vanaheim,39,0,0.9938875697406684,0.006149854113997,1,3,== Discography == | === Vanaheim ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Vanaheimr,Vanaheim,39,0,0.9938875697406684,0.006149854113997,1,3,== Discography == | === Vanaheim ===
