types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatPaintingsByTheme,http://dbpedia.org/resource/Monochrome_painting,monochrome,64,143,0.5522699157821332,0.8105555117812259,0,8,== Career == | === Mature work ===
http://dbpedia.org/class/yago/Art102743547,http://dbpedia.org/resource/Monochrome_painting,monochrome,64,143,0.5522699157821332,0.8105555117812259,0,8,== Career == | === Mature work ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Monochrome_painting,monochrome,64,143,0.5522699157821332,0.8105555117812259,0,8,== Career == | === Mature work ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Monochrome_painting,monochrome,64,143,0.5522699157821332,0.8105555117812259,0,8,== Career == | === Mature work ===
http://dbpedia.org/class/yago/GraphicArt103453809,http://dbpedia.org/resource/Monochrome_painting,monochrome,64,143,0.5522699157821332,0.8105555117812259,0,8,== Career == | === Mature work ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Monochrome_painting,monochrome,64,143,0.5522699157821332,0.8105555117812259,0,8,== Career == | === Mature work ===
http://dbpedia.org/class/yago/Painting103876519,http://dbpedia.org/resource/Monochrome_painting,monochrome,64,143,0.5522699157821332,0.8105555117812259,0,8,== Career == | === Mature work ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Monochrome_painting,monochrome,64,143,0.5522699157821332,0.8105555117812259,0,8,== Career == | === Mature work ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Monochrome_painting,monochrome,64,143,0.5522699157821332,0.8105555117812259,0,8,== Career == | === Mature work ===
