types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Lunar_craters,lunar,3008,102,0.9953574927081494,0.0024328676885693,5,10,== Early life == | === Other research ===
http://dbpedia.org/class/yago/WikicatImpactCratersOnTheMoon,http://dbpedia.org/resource/Lunar_craters,lunar,3008,102,0.9953574927081494,0.0024328676885693,5,10,== Early life == | === Other research ===
http://dbpedia.org/ontology/Mountain,http://dbpedia.org/resource/Lunar_craters,lunar,3008,102,0.9953574927081494,0.0024328676885693,5,10,== Early life == | === Other research ===
http://dbpedia.org/class/yago/WikicatCraters,http://dbpedia.org/resource/Lunar_craters,lunar,3008,102,0.9953574927081494,0.0024328676885693,5,10,== Early life == | === Other research ===
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Lunar_craters,lunar,3008,102,0.9953574927081494,0.0024328676885693,5,10,== Early life == | === Other research ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Lunar_craters,lunar,3008,102,0.9953574927081494,0.0024328676885693,5,10,== Early life == | === Other research ===
http://dbpedia.org/class/yago/GeologicalFormation109287968,http://dbpedia.org/resource/Lunar_craters,lunar,3008,102,0.9953574927081494,0.0024328676885693,5,10,== Early life == | === Other research ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Lunar_craters,lunar,3008,102,0.9953574927081494,0.0024328676885693,5,10,== Early life == | === Other research ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Lunar_craters,lunar,3008,102,0.9953574927081494,0.0024328676885693,5,10,== Early life == | === Other research ===
http://dbpedia.org/class/yago/VolcanicCrater109472413,http://dbpedia.org/resource/Lunar_craters,lunar,3008,102,0.9953574927081494,0.0024328676885693,5,10,== Early life == | === Other research ===
