types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Fox_hunting,fox hunt,967,27,0.9999999999826628,0.0,7,6,== Biography == | === Career ===
http://dbpedia.org/ontology/Sport,http://dbpedia.org/resource/Fox_hunting,fox hunt,967,27,0.9999999999826628,0.0,7,6,== Biography == | === Career ===
http://dbpedia.org/ontology/Disease,http://dbpedia.org/resource/Fox_hunting,fox hunt,967,27,0.9999999999826628,0.0,7,6,== Biography == | === Career ===
