types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatHinduDeities,http://dbpedia.org/resource/Asura,Asuras,1061,94,0.9999999997460804,2.3702563514957824e-10,1,9,== Career == | === As actor ===
http://dbpedia.org/ontology/ComicsCharacter,http://dbpedia.org/resource/Asura,Asuras,1061,94,0.9999999997460804,2.3702563514957824e-10,1,9,== Career == | === As actor ===
http://dbpedia.org/class/yago/WikicatRigvedicDeities,http://dbpedia.org/resource/Asura,Asuras,1061,94,0.9999999997460804,2.3702563514957824e-10,1,9,== Career == | === As actor ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Asura,Asuras,1061,94,0.9999999997460804,2.3702563514957824e-10,1,9,== Career == | === As actor ===
http://dbpedia.org/class/yago/Belief105941423,http://dbpedia.org/resource/Asura,Asuras,1061,94,0.9999999997460804,2.3702563514957824e-10,1,9,== Career == | === As actor ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Asura,Asuras,1061,94,0.9999999997460804,2.3702563514957824e-10,1,9,== Career == | === As actor ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Asura,Asuras,1061,94,0.9999999997460804,2.3702563514957824e-10,1,9,== Career == | === As actor ===
http://dbpedia.org/class/yago/Deity109505418,http://dbpedia.org/resource/Asura,Asuras,1061,94,0.9999999997460804,2.3702563514957824e-10,1,9,== Career == | === As actor ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Asura,Asuras,1061,94,0.9999999997460804,2.3702563514957824e-10,1,9,== Career == | === As actor ===
http://dbpedia.org/class/yago/SpiritualBeing109504135,http://dbpedia.org/resource/Asura,Asuras,1061,94,0.9999999997460804,2.3702563514957824e-10,1,9,== Career == | === As actor ===
