types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatPornographicWorks,http://dbpedia.org/resource/Internet_pornography,adult websites,258,52,0.9999999999995736,0.0,0,33,== Personal life == | === Lawsuits ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Internet_pornography,adult websites,258,52,0.9999999999995736,0.0,0,33,== Personal life == | === Lawsuits ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Internet_pornography,adult websites,258,52,0.9999999999995736,0.0,0,33,== Personal life == | === Lawsuits ===
http://dbpedia.org/class/yago/EndProduct103287178,http://dbpedia.org/resource/Internet_pornography,adult websites,258,52,0.9999999999995736,0.0,0,33,== Personal life == | === Lawsuits ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Internet_pornography,adult websites,258,52,0.9999999999995736,0.0,0,33,== Personal life == | === Lawsuits ===
http://dbpedia.org/class/yago/Oeuvre103841417,http://dbpedia.org/resource/Internet_pornography,adult websites,258,52,0.9999999999995736,0.0,0,33,== Personal life == | === Lawsuits ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Internet_pornography,adult websites,258,52,0.9999999999995736,0.0,0,33,== Personal life == | === Lawsuits ===
http://dbpedia.org/class/yago/Product104007894,http://dbpedia.org/resource/Internet_pornography,adult websites,258,52,0.9999999999995736,0.0,0,33,== Personal life == | === Lawsuits ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Internet_pornography,adult websites,258,52,0.9999999999995736,0.0,0,33,== Personal life == | === Lawsuits ===
