types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAlbums,http://dbpedia.org/resource/Split_album,Split-CD,977,19,0.9999999999990764,0.0,0,8,== Discography == | === Solo ===
http://dbpedia.org/class/yago/Album106591815,http://dbpedia.org/resource/Split_album,Split-CD,977,19,0.9999999999990764,0.0,0,8,== Discography == | === Solo ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Split_album,Split-CD,977,19,0.9999999999990764,0.0,0,8,== Discography == | === Solo ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Split_album,Split-CD,977,19,0.9999999999990764,0.0,0,8,== Discography == | === Solo ===
http://dbpedia.org/class/yago/Medium106254669,http://dbpedia.org/resource/Split_album,Split-CD,977,19,0.9999999999990764,0.0,0,8,== Discography == | === Solo ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Split_album,Split-CD,977,19,0.9999999999990764,0.0,0,8,== Discography == | === Solo ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Split_album,Split-CD,977,19,0.9999999999990764,0.0,0,8,== Discography == | === Solo ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Split_album,Split-CD,977,19,0.9999999999990764,0.0,0,8,== Discography == | === Solo ===
http://dbpedia.org/class/yago/WikicatSplitAlbums,http://dbpedia.org/resource/Split_album,Split-CD,977,19,0.9999999999990764,0.0,0,8,== Discography == | === Solo ===
