types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Clog,wooden shoe,265,151,0.9999999999956516,0.0,4,32,== Personal life == | ==== Ike Turner ====
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Clog,wooden shoe,265,151,0.9999999999956516,0.0,4,32,== Personal life == | ==== Ike Turner ====
http://dbpedia.org/class/yago/WikicatShoes,http://dbpedia.org/resource/Clog,wooden shoe,265,151,0.9999999999956516,0.0,4,32,== Personal life == | ==== Ike Turner ====
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Clog,wooden shoe,265,151,0.9999999999956516,0.0,4,32,== Personal life == | ==== Ike Turner ====
http://dbpedia.org/class/yago/Covering103122748,http://dbpedia.org/resource/Clog,wooden shoe,265,151,0.9999999999956516,0.0,4,32,== Personal life == | ==== Ike Turner ====
http://dbpedia.org/class/yago/Footwear103380867,http://dbpedia.org/resource/Clog,wooden shoe,265,151,0.9999999999956516,0.0,4,32,== Personal life == | ==== Ike Turner ====
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Clog,wooden shoe,265,151,0.9999999999956516,0.0,4,32,== Personal life == | ==== Ike Turner ====
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Clog,wooden shoe,265,151,0.9999999999956516,0.0,4,32,== Personal life == | ==== Ike Turner ====
http://dbpedia.org/class/yago/Shoe104199027,http://dbpedia.org/resource/Clog,wooden shoe,265,151,0.9999999999956516,0.0,4,32,== Personal life == | ==== Ike Turner ====
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Clog,wooden shoe,265,151,0.9999999999956516,0.0,4,32,== Personal life == | ==== Ike Turner ====
