types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAmericanArtMovements,http://dbpedia.org/resource/American_Impressionism,Impressionist,322,120,0.5680011145852105,0.7604702860379876,2,28,== Works == | === Impressionism ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/American_Impressionism,Impressionist,322,120,0.5680011145852105,0.7604702860379876,2,28,== Works == | === Impressionism ===
http://dbpedia.org/class/yago/ArtisticMovement108466643,http://dbpedia.org/resource/American_Impressionism,Impressionist,322,120,0.5680011145852105,0.7604702860379876,2,28,== Works == | === Impressionism ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/American_Impressionism,Impressionist,322,120,0.5680011145852105,0.7604702860379876,2,28,== Works == | === Impressionism ===
http://dbpedia.org/class/yago/Movement108464601,http://dbpedia.org/resource/American_Impressionism,Impressionist,322,120,0.5680011145852105,0.7604702860379876,2,28,== Works == | === Impressionism ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/American_Impressionism,Impressionist,322,120,0.5680011145852105,0.7604702860379876,2,28,== Works == | === Impressionism ===
