types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Shota_(dance),Sote,9,372,0.9011209419808544,0.0,0,8,== Biography == | ==== Other work ====
http://dbpedia.org/class/yago/WikicatAlbanianDances,http://dbpedia.org/resource/Shota_(dance),Sote,9,372,0.9011209419808544,0.0,0,8,== Biography == | ==== Other work ====
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Shota_(dance),Sote,9,372,0.9011209419808544,0.0,0,8,== Biography == | ==== Other work ====
http://dbpedia.org/class/yago/Art102743547,http://dbpedia.org/resource/Shota_(dance),Sote,9,372,0.9011209419808544,0.0,0,8,== Biography == | ==== Other work ====
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Shota_(dance),Sote,9,372,0.9011209419808544,0.0,0,8,== Biography == | ==== Other work ====
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Shota_(dance),Sote,9,372,0.9011209419808544,0.0,0,8,== Biography == | ==== Other work ====
http://dbpedia.org/class/yago/Dance107020538,http://dbpedia.org/resource/Shota_(dance),Sote,9,372,0.9011209419808544,0.0,0,8,== Biography == | ==== Other work ====
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Shota_(dance),Sote,9,372,0.9011209419808544,0.0,0,8,== Biography == | ==== Other work ====
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Shota_(dance),Sote,9,372,0.9011209419808544,0.0,0,8,== Biography == | ==== Other work ====
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Shota_(dance),Sote,9,372,0.9011209419808544,0.0,0,8,== Biography == | ==== Other work ====
