types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Body_art,Body Art,169,114,0.9999999998481144,0.0,5,34,== Works == | === 2010s ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Body_art,Body Art,169,114,0.9999999998481144,0.0,5,34,== Works == | === 2010s ===
http://dbpedia.org/class/yago/Art102743547,http://dbpedia.org/resource/Body_art,Body Art,169,114,0.9999999998481144,0.0,5,34,== Works == | === 2010s ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Body_art,Body Art,169,114,0.9999999998481144,0.0,5,34,== Works == | === 2010s ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Body_art,Body Art,169,114,0.9999999998481144,0.0,5,34,== Works == | === 2010s ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Body_art,Body Art,169,114,0.9999999998481144,0.0,5,34,== Works == | === 2010s ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Body_art,Body Art,169,114,0.9999999998481144,0.0,5,34,== Works == | === 2010s ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Body_art,Body Art,169,114,0.9999999998481144,0.0,5,34,== Works == | === 2010s ===
http://dbpedia.org/class/yago/WikicatVisualArts,http://dbpedia.org/resource/Body_art,Body Art,169,114,0.9999999998481144,0.0,5,34,== Works == | === 2010s ===
