types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Animation,animation studio,16123,26,0.7511171449037959,0.330263890477492,6,11,== Professional career == | === NFB ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Animation,animation studio,16123,26,0.7511171449037959,0.330263890477492,6,11,== Professional career == | === NFB ===
http://dbpedia.org/ontology/Election,http://dbpedia.org/resource/Animation,animation studio,16123,26,0.7511171449037959,0.330263890477492,6,11,== Professional career == | === NFB ===
