types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Commemorative_plaque,Historical marker,1689,0,0.9999999995718554,0.0,1,8,== Recognitions == | === Historical marker ===
http://dbpedia.org/class/yago/WikicatAwardItems,http://dbpedia.org/resource/Commemorative_plaque,Historical marker,1689,0,0.9999999995718554,0.0,1,8,== Recognitions == | === Historical marker ===
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/resource/Commemorative_plaque,Historical marker,1689,0,0.9999999995718554,0.0,1,8,== Recognitions == | === Historical marker ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Commemorative_plaque,Historical marker,1689,0,0.9999999995718554,0.0,1,8,== Recognitions == | === Historical marker ===
http://dbpedia.org/class/yago/Item106482401,http://dbpedia.org/resource/Commemorative_plaque,Historical marker,1689,0,0.9999999995718554,0.0,1,8,== Recognitions == | === Historical marker ===
http://dbpedia.org/class/yago/Part113809207,http://dbpedia.org/resource/Commemorative_plaque,Historical marker,1689,0,0.9999999995718554,0.0,1,8,== Recognitions == | === Historical marker ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Commemorative_plaque,Historical marker,1689,0,0.9999999995718554,0.0,1,8,== Recognitions == | === Historical marker ===
