types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/BBC_Box,BBC box,13,159,0.9999999998760528,0.0,1,25,== Posthumous releases == | === Official releases ===
http://dbpedia.org/class/yago/WikicatIntermodalContainers,http://dbpedia.org/resource/BBC_Box,BBC box,13,159,0.9999999998760528,0.0,1,25,== Posthumous releases == | === Official releases ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/BBC_Box,BBC box,13,159,0.9999999998760528,0.0,1,25,== Posthumous releases == | === Official releases ===
http://dbpedia.org/class/yago/Container103094503,http://dbpedia.org/resource/BBC_Box,BBC box,13,159,0.9999999998760528,0.0,1,25,== Posthumous releases == | === Official releases ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/BBC_Box,BBC box,13,159,0.9999999998760528,0.0,1,25,== Posthumous releases == | === Official releases ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/BBC_Box,BBC box,13,159,0.9999999998760528,0.0,1,25,== Posthumous releases == | === Official releases ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/BBC_Box,BBC box,13,159,0.9999999998760528,0.0,1,25,== Posthumous releases == | === Official releases ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/BBC_Box,BBC box,13,159,0.9999999998760528,0.0,1,25,== Posthumous releases == | === Official releases ===
