types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/National_health_insurance,National Health Insurance,183,28,0.9452944784970628,0.0290126918231486,10,22,== Other ventures == | === Endorsements ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/National_health_insurance,National Health Insurance,183,28,0.9452944784970628,0.0290126918231486,10,22,== Other ventures == | === Endorsements ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/National_health_insurance,National Health Insurance,183,28,0.9452944784970628,0.0290126918231486,10,22,== Other ventures == | === Endorsements ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/National_health_insurance,National Health Insurance,183,28,0.9452944784970628,0.0290126918231486,10,22,== Other ventures == | === Endorsements ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/National_health_insurance,National Health Insurance,183,28,0.9452944784970628,0.0290126918231486,10,22,== Other ventures == | === Endorsements ===
http://dbpedia.org/class/yago/Plan105898568,http://dbpedia.org/resource/National_health_insurance,National Health Insurance,183,28,0.9452944784970628,0.0290126918231486,10,22,== Other ventures == | === Endorsements ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/National_health_insurance,National Health Insurance,183,28,0.9452944784970628,0.0290126918231486,10,22,== Other ventures == | === Endorsements ===
http://dbpedia.org/class/yago/WikicatSocialPrograms,http://dbpedia.org/resource/National_health_insurance,National Health Insurance,183,28,0.9452944784970628,0.0290126918231486,10,22,== Other ventures == | === Endorsements ===
