types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Airstrike,Air Strike,1696,6,0.9997709141951342,0.00015761021950187775,0,19,== Film == | === Television ===
http://dbpedia.org/ontology/Disease,http://dbpedia.org/resource/Airstrike,Air Strike,1696,6,0.9997709141951342,0.00015761021950187775,0,19,== Film == | === Television ===
http://dbpedia.org/ontology/MilitaryConflict,http://dbpedia.org/resource/Airstrike,Air Strike,1696,6,0.9997709141951342,0.00015761021950187775,0,19,== Film == | === Television ===
