types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Odyssey,ODYSSEY,4274,0,0.9999999999968168,1.856417197068391e-12,0,11,== Musical Works == | === Opera ===
http://dbpedia.org/ontology/Work,http://dbpedia.org/resource/Odyssey,ODYSSEY,4274,0,0.9999999999968168,1.856417197068391e-12,0,11,== Musical Works == | === Opera ===
http://dbpedia.org/class/Book,http://dbpedia.org/resource/Odyssey,ODYSSEY,4274,0,0.9999999999968168,1.856417197068391e-12,0,11,== Musical Works == | === Opera ===
