types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Epic_poetry,Epic poetry,3372,0,0.9999999999979464,0.0,1,55,== Works == | ==== Epic poetry ====
http://dbpedia.org/ontology/Poem,http://dbpedia.org/resource/Epic_poetry,Epic poetry,3372,0,0.9999999999979464,0.0,1,55,== Works == | ==== Epic poetry ====
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Epic_poetry,Epic poetry,3372,0,0.9999999999979464,0.0,1,55,== Works == | ==== Epic poetry ====
