types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Hadith,Hadeeth,6533,0,0.9999997586066064,0.0,11,16,== Professional career == | === Golden age ===
http://dbpedia.org/ontology/Work,http://dbpedia.org/resource/Hadith,Hadeeth,6533,0,0.9999997586066064,0.0,11,16,== Professional career == | === Golden age ===
http://dbpedia.org/class/yago/WikicatIslamicTexts,http://dbpedia.org/resource/Hadith,Hadeeth,6533,0,0.9999997586066064,0.0,11,16,== Professional career == | === Golden age ===
http://dbpedia.org/class/yago/Writing106362953,http://dbpedia.org/resource/Hadith,Hadeeth,6533,0,0.9999997586066064,0.0,11,16,== Professional career == | === Golden age ===
http://dbpedia.org/class/yago/WrittenCommunication106349220,http://dbpedia.org/resource/Hadith,Hadeeth,6533,0,0.9999997586066064,0.0,11,16,== Professional career == | === Golden age ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Hadith,Hadeeth,6533,0,0.9999997586066064,0.0,11,16,== Professional career == | === Golden age ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Hadith,Hadeeth,6533,0,0.9999997586066064,0.0,11,16,== Professional career == | === Golden age ===
http://dbpedia.org/class/yago/Matter106365467,http://dbpedia.org/resource/Hadith,Hadeeth,6533,0,0.9999997586066064,0.0,11,16,== Professional career == | === Golden age ===
http://dbpedia.org/class/yago/Text106387980,http://dbpedia.org/resource/Hadith,Hadeeth,6533,0,0.9999997586066064,0.0,11,16,== Professional career == | === Golden age ===
