types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Georges_Jenny,Georges Jenny,11,163,1.0,0.0,0,3,== History == | === The In Sound From Way Out! ===
http://dbpedia.org/ontology/AdministrativeRegion,http://dbpedia.org/resource/Electoral_district_of_Kingsley,Kingsley,39,67,0.6947992255136414,0.4390967899165797,0,5,== History == | === Kaleidoscopic Vibrations ===
http://dbpedia.org/ontology/Settlement,http://dbpedia.org/resource/Electoral_district_of_Kingsley,Kingsley,39,67,0.6947992255136414,0.4390967899165797,0,5,== History == | === Kaleidoscopic Vibrations ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Electoral_district_of_Kingsley,Kingsley,39,67,0.6947992255136414,0.4390967899165797,0,5,== History == | === Kaleidoscopic Vibrations ===
http://dbpedia.org/class/yago/Citizenry108160276,http://dbpedia.org/resource/Electoral_district_of_Kingsley,Kingsley,39,67,0.6947992255136414,0.4390967899165797,0,5,== History == | === Kaleidoscopic Vibrations ===
http://dbpedia.org/class/yago/Electorate108161068,http://dbpedia.org/resource/Electoral_district_of_Kingsley,Kingsley,39,67,0.6947992255136414,0.4390967899165797,0,5,== History == | === Kaleidoscopic Vibrations ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Electoral_district_of_Kingsley,Kingsley,39,67,0.6947992255136414,0.4390967899165797,0,5,== History == | === Kaleidoscopic Vibrations ===
