types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatIndianHistoricalDocuments,http://dbpedia.org/resource/State_List,List II,45,14,0.5954583337676169,0.6793774937104067,0,11,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/State_List,List II,45,14,0.5954583337676169,0.6793774937104067,0,11,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/State_List,List II,45,14,0.5954583337676169,0.6793774937104067,0,11,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/Evidence106643408,http://dbpedia.org/resource/State_List,List II,45,14,0.5954583337676169,0.6793774937104067,0,11,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/HistoricalDocument106515489,http://dbpedia.org/resource/State_List,List II,45,14,0.5954583337676169,0.6793774937104067,0,11,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/History106514093,http://dbpedia.org/resource/State_List,List II,45,14,0.5954583337676169,0.6793774937104067,0,11,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/Indication106797169,http://dbpedia.org/resource/State_List,List II,45,14,0.5954583337676169,0.6793774937104067,0,11,== Discography == | === Studio albums ===
http://dbpedia.org/class/yago/Record106647206,http://dbpedia.org/resource/State_List,List II,45,14,0.5954583337676169,0.6793774937104067,0,11,== Discography == | === Studio albums ===
