types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Colonial_agent,colonial agent,11,66,0.9602351024603556,0.0414116261782842,0,41,== Public life == | ==== Political work ====
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Colonial_agent,colonial agent,11,66,0.9602351024603556,0.0414116261782842,0,41,== Public life == | ==== Political work ====
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Colonial_agent,colonial agent,11,66,0.9602351024603556,0.0414116261782842,0,41,== Public life == | ==== Political work ====
http://dbpedia.org/class/yago/Body107965085,http://dbpedia.org/resource/Colonial_agent,colonial agent,11,66,0.9602351024603556,0.0414116261782842,0,41,== Public life == | ==== Political work ====
http://dbpedia.org/class/yago/Colony108374049,http://dbpedia.org/resource/Colonial_agent,colonial agent,11,66,0.9602351024603556,0.0414116261782842,0,41,== Public life == | ==== Political work ====
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Colonial_agent,colonial agent,11,66,0.9602351024603556,0.0414116261782842,0,41,== Public life == | ==== Political work ====
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Colonial_agent,colonial agent,11,66,0.9602351024603556,0.0414116261782842,0,41,== Public life == | ==== Political work ====
http://dbpedia.org/class/yago/WikicatThirteenColonies,http://dbpedia.org/resource/Colonial_agent,colonial agent,11,66,0.9602351024603556,0.0414116261782842,0,41,== Public life == | ==== Political work ====
