types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Theatre_director,theatre director,3320,22,0.999668846929526,0.0003300547638342161,4,24,== Career == | === Films ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Theatre_director,theatre director,3320,22,0.999668846929526,0.0003300547638342161,4,24,== Career == | === Films ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Theatre_director,theatre director,3320,22,0.999668846929526,0.0003300547638342161,4,24,== Career == | === Films ===
