types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Mufti,mufti,1239,48,0.9999999457354264,0.0,3,6,== Biography == | === Theatre ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Mufti,mufti,1239,48,0.9999999457354264,0.0,3,6,== Biography == | === Theatre ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Mufti,mufti,1239,48,0.9999999457354264,0.0,3,6,== Biography == | === Theatre ===
