types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Astronomical_object,astronomical,1025,200,0.6691278436279859,0.4933445548382491,8,10,== Early life == | === Other research ===
http://dbpedia.org/class/yago/WikicatAstronomicalObjects,http://dbpedia.org/resource/Astronomical_object,astronomical,1025,200,0.6691278436279859,0.4933445548382491,8,10,== Early life == | === Other research ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Astronomical_object,astronomical,1025,200,0.6691278436279859,0.4933445548382491,8,10,== Early life == | === Other research ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Astronomical_object,astronomical,1025,200,0.6691278436279859,0.4933445548382491,8,10,== Early life == | === Other research ===
