types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/WikicatAustralianPoliticalScientists,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/WikicatAustralianWriters,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/WikicatPoliticalScienceEducators,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/WikicatPoliticalScienceWriters,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/WikicatPoliticalScientists,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/Writer110794014,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/WikicatLivingPeople,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/Adult109605289,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/Communicator109610660,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/Educator110045713,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/PoliticalScientist110450161,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/Professional110480253,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/Scientist110560637,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/SocialScientist110619642,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Harold_Crouch,Harold Crouch,31,131,1.0,0.0,2,39,== Linguistics ==
