types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Revolutionary_movement,revolutionary,83,56,0.6283149749290484,0.4195221284803456,4,29,== Acting career == | === Feature films ===
http://dbpedia.org/class/yago/WikicatRevolutionaryMovements,http://dbpedia.org/resource/Revolutionary_movement,revolutionary,83,56,0.6283149749290484,0.4195221284803456,4,29,== Acting career == | === Feature films ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Revolutionary_movement,revolutionary,83,56,0.6283149749290484,0.4195221284803456,4,29,== Acting career == | === Feature films ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Revolutionary_movement,revolutionary,83,56,0.6283149749290484,0.4195221284803456,4,29,== Acting career == | === Feature films ===
http://dbpedia.org/class/yago/Action100037396,http://dbpedia.org/resource/Revolutionary_movement,revolutionary,83,56,0.6283149749290484,0.4195221284803456,4,29,== Acting career == | === Feature films ===
http://dbpedia.org/class/yago/Change100191142,http://dbpedia.org/resource/Revolutionary_movement,revolutionary,83,56,0.6283149749290484,0.4195221284803456,4,29,== Acting career == | === Feature films ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Revolutionary_movement,revolutionary,83,56,0.6283149749290484,0.4195221284803456,4,29,== Acting career == | === Feature films ===
http://dbpedia.org/class/yago/Motion100331950,http://dbpedia.org/resource/Revolutionary_movement,revolutionary,83,56,0.6283149749290484,0.4195221284803456,4,29,== Acting career == | === Feature films ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Revolutionary_movement,revolutionary,83,56,0.6283149749290484,0.4195221284803456,4,29,== Acting career == | === Feature films ===
