types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Double_bass,Acoustic Bass,16152,9,0.7686764500713933,0.3009374749359252,0,8,== Instruments and equipment == | === Acoustic bass ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Double_bass,Acoustic Bass,16152,9,0.7686764500713933,0.3009374749359252,0,8,== Instruments and equipment == | === Acoustic bass ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Double_bass,Acoustic Bass,16152,9,0.7686764500713933,0.3009374749359252,0,8,== Instruments and equipment == | === Acoustic bass ===
