types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Theatre_of_the_Absurd,Absurdist Theatre,342,0,0.9999999999999858,0.0,0,19,== Discography == | === As guest ===
http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Theatre_of_the_Absurd,Absurdist Theatre,342,0,0.9999999999999858,0.0,0,19,== Discography == | === As guest ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Theatre_of_the_Absurd,Absurdist Theatre,342,0,0.9999999999999858,0.0,0,19,== Discography == | === As guest ===
http://dbpedia.org/class/yago/WikicatPerformingArts,http://dbpedia.org/resource/Theatre_of_the_Absurd,Absurdist Theatre,342,0,0.9999999999999858,0.0,0,19,== Discography == | === As guest ===
http://dbpedia.org/class/yago/Art102743547,http://dbpedia.org/resource/Theatre_of_the_Absurd,Absurdist Theatre,342,0,0.9999999999999858,0.0,0,19,== Discography == | === As guest ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Theatre_of_the_Absurd,Absurdist Theatre,342,0,0.9999999999999858,0.0,0,19,== Discography == | === As guest ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Theatre_of_the_Absurd,Absurdist Theatre,342,0,0.9999999999999858,0.0,0,19,== Discography == | === As guest ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Theatre_of_the_Absurd,Absurdist Theatre,342,0,0.9999999999999858,0.0,0,19,== Discography == | === As guest ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Theatre_of_the_Absurd,Absurdist Theatre,342,0,0.9999999999999858,0.0,0,19,== Discography == | === As guest ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Theatre_of_the_Absurd,Absurdist Theatre,342,0,0.9999999999999858,0.0,0,19,== Discography == | === As guest ===
