types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Political_satire,Political satire,609,0,0.9999999997307328,0.0,1,22,== Capitol Records == | === Political satire ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Political_satire,Political satire,609,0,0.9999999997307328,0.0,1,22,== Capitol Records == | === Political satire ===
http://dbpedia.org/class/yago/Art102743547,http://dbpedia.org/resource/Political_satire,Political satire,609,0,0.9999999997307328,0.0,1,22,== Capitol Records == | === Political satire ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Political_satire,Political satire,609,0,0.9999999997307328,0.0,1,22,== Capitol Records == | === Political satire ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Political_satire,Political satire,609,0,0.9999999997307328,0.0,1,22,== Capitol Records == | === Political satire ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Political_satire,Political satire,609,0,0.9999999997307328,0.0,1,22,== Capitol Records == | === Political satire ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Political_satire,Political satire,609,0,0.9999999997307328,0.0,1,22,== Capitol Records == | === Political satire ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Political_satire,Political satire,609,0,0.9999999997307328,0.0,1,22,== Capitol Records == | === Political satire ===
http://dbpedia.org/class/yago/WikicatTheArtsAndPolitics,http://dbpedia.org/resource/Political_satire,Political satire,609,0,0.9999999997307328,0.0,1,22,== Capitol Records == | === Political satire ===
