types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/ChapStick,Chapstick,19,40,0.9999998687733098,7.538859480335958e-08,5,32,== Artistry == | === Bagpipes ===
http://dbpedia.org/class/yago/WikicatPfizerBrands,http://dbpedia.org/resource/ChapStick,Chapstick,19,40,0.9999998687733098,7.538859480335958e-08,5,32,== Artistry == | === Bagpipes ===
http://dbpedia.org/class/yago/WikicatBrands,http://dbpedia.org/resource/ChapStick,Chapstick,19,40,0.9999998687733098,7.538859480335958e-08,5,32,== Artistry == | === Bagpipes ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/ChapStick,Chapstick,19,40,0.9999998687733098,7.538859480335958e-08,5,32,== Artistry == | === Bagpipes ===
http://dbpedia.org/class/yago/LanguageUnit106284225,http://dbpedia.org/resource/ChapStick,Chapstick,19,40,0.9999998687733098,7.538859480335958e-08,5,32,== Artistry == | === Bagpipes ===
http://dbpedia.org/class/yago/Name106333653,http://dbpedia.org/resource/ChapStick,Chapstick,19,40,0.9999998687733098,7.538859480335958e-08,5,32,== Artistry == | === Bagpipes ===
http://dbpedia.org/class/yago/Part113809207,http://dbpedia.org/resource/ChapStick,Chapstick,19,40,0.9999998687733098,7.538859480335958e-08,5,32,== Artistry == | === Bagpipes ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/ChapStick,Chapstick,19,40,0.9999998687733098,7.538859480335958e-08,5,32,== Artistry == | === Bagpipes ===
http://dbpedia.org/class/yago/TradeName106845599,http://dbpedia.org/resource/ChapStick,Chapstick,19,40,0.9999998687733098,7.538859480335958e-08,5,32,== Artistry == | === Bagpipes ===
