types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Don't_repeat_yourself,DRY,53,0,0.999754914274476,0.0,1,127,== Discography == | === DRY ===
http://dbpedia.org/class/yago/WikicatProgrammingPrinciples,http://dbpedia.org/resource/Don't_repeat_yourself,DRY,53,0,0.999754914274476,0.0,1,127,== Discography == | === DRY ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Don't_repeat_yourself,DRY,53,0,0.999754914274476,0.0,1,127,== Discography == | === DRY ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Don't_repeat_yourself,DRY,53,0,0.999754914274476,0.0,1,127,== Discography == | === DRY ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Don't_repeat_yourself,DRY,53,0,0.999754914274476,0.0,1,127,== Discography == | === DRY ===
http://dbpedia.org/class/yago/Generalization105913275,http://dbpedia.org/resource/Don't_repeat_yourself,DRY,53,0,0.999754914274476,0.0,1,127,== Discography == | === DRY ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Don't_repeat_yourself,DRY,53,0,0.999754914274476,0.0,1,127,== Discography == | === DRY ===
http://dbpedia.org/class/yago/Principle105913538,http://dbpedia.org/resource/Don't_repeat_yourself,DRY,53,0,0.999754914274476,0.0,1,127,== Discography == | === DRY ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Don't_repeat_yourself,DRY,53,0,0.999754914274476,0.0,1,127,== Discography == | === DRY ===
