types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/District,district,7434,131,0.841090308852567,0.0731013373077464,3,5,== Biography == | === Vaudeville ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/District,district,7434,131,0.841090308852567,0.0731013373077464,3,5,== Biography == | === Vaudeville ===
http://dbpedia.org/ontology/Settlement,http://dbpedia.org/resource/District,district,7434,131,0.841090308852567,0.0731013373077464,3,5,== Biography == | === Vaudeville ===
