types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatInterpersonalRelationships,http://dbpedia.org/resource/Human_bonding,bonds,151,293,0.4867307670737442,0.6841871638227067,5,8,== Career == | === 1970s ===
http://dbpedia.org/class/yago/WikicatIntimateRelationships,http://dbpedia.org/resource/Human_bonding,bonds,151,293,0.4867307670737442,0.6841871638227067,5,8,== Career == | === 1970s ===
http://dbpedia.org/ontology/Election,http://dbpedia.org/resource/Human_bonding,bonds,151,293,0.4867307670737442,0.6841871638227067,5,8,== Career == | === 1970s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Human_bonding,bonds,151,293,0.4867307670737442,0.6841871638227067,5,8,== Career == | === 1970s ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Human_bonding,bonds,151,293,0.4867307670737442,0.6841871638227067,5,8,== Career == | === 1970s ===
http://dbpedia.org/class/yago/Relationship113780719,http://dbpedia.org/resource/Human_bonding,bonds,151,293,0.4867307670737442,0.6841871638227067,5,8,== Career == | === 1970s ===
