http://dbpedia.org/resource/Teppo_Hauta-aho,32,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Teppo Hauta-Aho,0,1.0,0.0
http://dbpedia.org/resource/Finland,61100,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Finnish,53,0.9373284796276284,0.06639633397512279
http://dbpedia.org/resource/Double_bass,15904,,double bassist,61,1.0,0.0
http://dbpedia.org/resource/Composer,22686,,composer,80,0.9994313484771712,3.930330375753495E-4
http://dbpedia.org/resource/Janakkala,51,,Janakkala,22,1.0,0.0
http://dbpedia.org/resource/Double_bass,15904,,double bass,15,0.9959366509625366,0.0026009122698503057
http://dbpedia.org/resource/Sibelius_Academy,439,"Wikidata:Q43229,Wikidata:Q3918,Wikidata:Q24229398,Wikidata:Q2385804,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:EducationalOrganization,Schema:CollegeOrUniversity,DBpedia:Organisation,DBpedia:EducationalInstitution,DBpedia:Agent,DBpedia:University",Sibelius Academy,34,1.0,0.0
http://dbpedia.org/resource/Prague,34011,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Prague,99,0.9921571797373367,0.007539371032682001
http://dbpedia.org/resource/Helsinki_Philharmonic_Orchestra,209,,Helsinki Philharmonic Orchestra,38,1.0,0.0
http://dbpedia.org/resource/Finnish_National_Opera_and_Ballet,263,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:ArchitecturalStructure,DBpedia:Building",Finnish National Opera Orchestra,27,1.0,0.0
http://dbpedia.org/resource/Tenor_saxophone,8787,,tenor,36,0.9984415649318402,0.0015602708061711826
http://dbpedia.org/resource/Saxophone,10094,,saxophonist,42,0.7786203631960271,0.2843229477010651
