types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Transcendental_Meditation_movement,TM movement,118,60,0.8005727406040861,0.2491057330348607,2,73,== Personal life == | === Transcendental Meditation ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Transcendental_Meditation_movement,TM movement,118,60,0.8005727406040861,0.2491057330348607,2,73,== Personal life == | === Transcendental Meditation ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Transcendental_Meditation_movement,TM movement,118,60,0.8005727406040861,0.2491057330348607,2,73,== Personal life == | === Transcendental Meditation ===
http://dbpedia.org/class/yago/WikicatHindu-affiliatedOrganizations,http://dbpedia.org/resource/Transcendental_Meditation_movement,TM movement,118,60,0.8005727406040861,0.2491057330348607,2,73,== Personal life == | === Transcendental Meditation ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Transcendental_Meditation_movement,TM movement,118,60,0.8005727406040861,0.2491057330348607,2,73,== Personal life == | === Transcendental Meditation ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Transcendental_Meditation_movement,TM movement,118,60,0.8005727406040861,0.2491057330348607,2,73,== Personal life == | === Transcendental Meditation ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Transcendental_Meditation_movement,TM movement,118,60,0.8005727406040861,0.2491057330348607,2,73,== Personal life == | === Transcendental Meditation ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Transcendental_Meditation_movement,TM movement,118,60,0.8005727406040861,0.2491057330348607,2,73,== Personal life == | === Transcendental Meditation ===
