types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Proletariat,Proletarians,1862,16,0.9999993850637636,0.0,0,65,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/WikicatSocialClasses,http://dbpedia.org/resource/Proletariat,Proletarians,1862,16,0.9999993850637636,0.0,0,65,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Proletariat,Proletarians,1862,16,0.9999993850637636,0.0,0,65,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/Class107974025,http://dbpedia.org/resource/Proletariat,Proletarians,1862,16,0.9999993850637636,0.0,0,65,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Proletariat,Proletarians,1862,16,0.9999993850637636,0.0,0,65,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/People107942152,http://dbpedia.org/resource/Proletariat,Proletarians,1862,16,0.9999993850637636,0.0,0,65,== Discography == | === Guest appearances ===
