types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/resource/AM_Gold,Am Gold,10,42,0.999999999808722,0.0,9,10,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/WikicatRockCompilationAlbums,http://dbpedia.org/resource/AM_Gold,Am Gold,10,42,0.999999999808722,0.0,9,10,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Album106591815,http://dbpedia.org/resource/AM_Gold,Am Gold,10,42,0.999999999808722,0.0,9,10,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/AM_Gold,Am Gold,10,42,0.999999999808722,0.0,9,10,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/AM_Gold,Am Gold,10,42,0.999999999808722,0.0,9,10,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Medium106254669,http://dbpedia.org/resource/AM_Gold,Am Gold,10,42,0.999999999808722,0.0,9,10,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/AM_Gold,Am Gold,10,42,0.999999999808722,0.0,9,10,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/AM_Gold,Am Gold,10,42,0.999999999808722,0.0,9,10,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/AM_Gold,Am Gold,10,42,0.999999999808722,0.0,9,10,== Career == | === The 2010s ===
