types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Divine_retribution,Divine Retribution,151,46,0.9999999999999716,1.5587677481358776e-14,7,5,== Career == | === 2013–present ===
http://dbpedia.org/class/yago/WikicatAttributesOfGodInChristianTheology,http://dbpedia.org/resource/Divine_retribution,Divine Retribution,151,46,0.9999999999999716,1.5587677481358776e-14,7,5,== Career == | === 2013–present ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Divine_retribution,Divine Retribution,151,46,0.9999999999999716,1.5587677481358776e-14,7,5,== Career == | === 2013–present ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Divine_retribution,Divine Retribution,151,46,0.9999999999999716,1.5587677481358776e-14,7,5,== Career == | === 2013–present ===
http://dbpedia.org/class/yago/Concept105835747,http://dbpedia.org/resource/Divine_retribution,Divine Retribution,151,46,0.9999999999999716,1.5587677481358776e-14,7,5,== Career == | === 2013–present ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Divine_retribution,Divine Retribution,151,46,0.9999999999999716,1.5587677481358776e-14,7,5,== Career == | === 2013–present ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Divine_retribution,Divine Retribution,151,46,0.9999999999999716,1.5587677481358776e-14,7,5,== Career == | === 2013–present ===
http://dbpedia.org/class/yago/Property105849040,http://dbpedia.org/resource/Divine_retribution,Divine Retribution,151,46,0.9999999999999716,1.5587677481358776e-14,7,5,== Career == | === 2013–present ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Divine_retribution,Divine Retribution,151,46,0.9999999999999716,1.5587677481358776e-14,7,5,== Career == | === 2013–present ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Meiji_(era),Meiji era,4199,33,0.9999999980489348,0.0,16,5,== Career == | === 2013–present ===
