types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Paper_size,Demy,313,86,0.634591217860246,0.5758175794502394,5,13,== Career == | === 2015–2016 ===
http://dbpedia.org/class/yago/WikicatISOStandards,http://dbpedia.org/resource/Paper_size,Demy,313,86,0.634591217860246,0.5758175794502394,5,13,== Career == | === 2015–2016 ===
http://dbpedia.org/class/yago/WikicatMechanicalStandards,http://dbpedia.org/resource/Paper_size,Demy,313,86,0.634591217860246,0.5758175794502394,5,13,== Career == | === 2015–2016 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Paper_size,Demy,313,86,0.634591217860246,0.5758175794502394,5,13,== Career == | === 2015–2016 ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Paper_size,Demy,313,86,0.634591217860246,0.5758175794502394,5,13,== Career == | === 2015–2016 ===
http://dbpedia.org/class/yago/Standard107260623,http://dbpedia.org/resource/Paper_size,Demy,313,86,0.634591217860246,0.5758175794502394,5,13,== Career == | === 2015–2016 ===
http://dbpedia.org/class/yago/SystemOfMeasurement113577171,http://dbpedia.org/resource/Paper_size,Demy,313,86,0.634591217860246,0.5758175794502394,5,13,== Career == | === 2015–2016 ===
http://dbpedia.org/class/yago/WikicatStandards,http://dbpedia.org/resource/Paper_size,Demy,313,86,0.634591217860246,0.5758175794502394,5,13,== Career == | === 2015–2016 ===
