types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAesthetics,http://dbpedia.org/resource/Erotic_art,erotic,155,77,0.9944018110650232,0.0046383608460241,1,6,== Career == | === India: 1932–1960 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Erotic_art,erotic,155,77,0.9944018110650232,0.0046383608460241,1,6,== Career == | === India: 1932–1960 ===
http://dbpedia.org/class/yago/Aesthetic105968971,http://dbpedia.org/resource/Erotic_art,erotic,155,77,0.9944018110650232,0.0046383608460241,1,6,== Career == | === India: 1932–1960 ===
http://dbpedia.org/class/yago/Belief105941423,http://dbpedia.org/resource/Erotic_art,erotic,155,77,0.9944018110650232,0.0046383608460241,1,6,== Career == | === India: 1932–1960 ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Erotic_art,erotic,155,77,0.9944018110650232,0.0046383608460241,1,6,== Career == | === India: 1932–1960 ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Erotic_art,erotic,155,77,0.9944018110650232,0.0046383608460241,1,6,== Career == | === India: 1932–1960 ===
http://dbpedia.org/class/yago/Doctrine105943300,http://dbpedia.org/resource/Erotic_art,erotic,155,77,0.9944018110650232,0.0046383608460241,1,6,== Career == | === India: 1932–1960 ===
http://dbpedia.org/class/yago/PhilosophicalDoctrine106167328,http://dbpedia.org/resource/Erotic_art,erotic,155,77,0.9944018110650232,0.0046383608460241,1,6,== Career == | === India: 1932–1960 ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Erotic_art,erotic,155,77,0.9944018110650232,0.0046383608460241,1,6,== Career == | === India: 1932–1960 ===
