types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,http://dbpedia.org/resource/East_Coast_Conference,NYCAC,96,54,0.9999999999999716,0.0,0,7,== Discography == | === As leader ===
http://dbpedia.org/ontology/SocietalEvent,http://dbpedia.org/resource/East_Coast_Conference,NYCAC,96,54,0.9999999999999716,0.0,0,7,== Discography == | === As leader ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/East_Coast_Conference,NYCAC,96,54,0.9999999999999716,0.0,0,7,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/East_Coast_Conference,NYCAC,96,54,0.9999999999999716,0.0,0,7,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Conference108308497,http://dbpedia.org/resource/East_Coast_Conference,NYCAC,96,54,0.9999999999999716,0.0,0,7,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Gathering107975026,http://dbpedia.org/resource/East_Coast_Conference,NYCAC,96,54,0.9999999999999716,0.0,0,7,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/East_Coast_Conference,NYCAC,96,54,0.9999999999999716,0.0,0,7,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Meeting108307589,http://dbpedia.org/resource/East_Coast_Conference,NYCAC,96,54,0.9999999999999716,0.0,0,7,== Discography == | === As leader ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/East_Coast_Conference,NYCAC,96,54,0.9999999999999716,0.0,0,7,== Discography == | === As leader ===
