types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/LiteraryComposition106364329,http://dbpedia.org/resource/Hopi_mythology,Tawa,61,143,0.4196952009355721,0.7508018784851757,2,30,== Career == | ==== Philippines ====
http://dbpedia.org/class/yago/Myth106372680,http://dbpedia.org/resource/Hopi_mythology,Tawa,61,143,0.4196952009355721,0.7508018784851757,2,30,== Career == | ==== Philippines ====
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Hopi_mythology,Tawa,61,143,0.4196952009355721,0.7508018784851757,2,30,== Career == | ==== Philippines ====
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Hopi_mythology,Tawa,61,143,0.4196952009355721,0.7508018784851757,2,30,== Career == | ==== Philippines ====
http://dbpedia.org/class/yago/Fiction106367107,http://dbpedia.org/resource/Hopi_mythology,Tawa,61,143,0.4196952009355721,0.7508018784851757,2,30,== Career == | ==== Philippines ====
http://dbpedia.org/class/yago/Story106369829,http://dbpedia.org/resource/Hopi_mythology,Tawa,61,143,0.4196952009355721,0.7508018784851757,2,30,== Career == | ==== Philippines ====
http://dbpedia.org/class/yago/WikicatCreationMyths,http://dbpedia.org/resource/Hopi_mythology,Tawa,61,143,0.4196952009355721,0.7508018784851757,2,30,== Career == | ==== Philippines ====
http://dbpedia.org/class/yago/Writing106362953,http://dbpedia.org/resource/Hopi_mythology,Tawa,61,143,0.4196952009355721,0.7508018784851757,2,30,== Career == | ==== Philippines ====
http://dbpedia.org/class/yago/WrittenCommunication106349220,http://dbpedia.org/resource/Hopi_mythology,Tawa,61,143,0.4196952009355721,0.7508018784851757,2,30,== Career == | ==== Philippines ====
