types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Device,http://dbpedia.org/resource/Savart_wheel,Savart Wheel,14,140,1.0,0.0,0,2,
http://dbpedia.org/class/yago/WikicatMechanicalMusicalInstruments,http://dbpedia.org/resource/Savart_wheel,Savart Wheel,14,140,1.0,0.0,0,2,
http://dbpedia.org/class/yago/WikicatMusicalInstruments,http://dbpedia.org/resource/Savart_wheel,Savart Wheel,14,140,1.0,0.0,0,2,
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Savart_wheel,Savart Wheel,14,140,1.0,0.0,0,2,
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Savart_wheel,Savart Wheel,14,140,1.0,0.0,0,2,
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Savart_wheel,Savart Wheel,14,140,1.0,0.0,0,2,
http://dbpedia.org/class/yago/MusicalInstrument103800933,http://dbpedia.org/resource/Savart_wheel,Savart Wheel,14,140,1.0,0.0,0,2,
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Savart_wheel,Savart Wheel,14,140,1.0,0.0,0,2,
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Savart_wheel,Savart Wheel,14,140,1.0,0.0,0,2,
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Savart_wheel,Savart Wheel,14,140,1.0,0.0,0,2,
http://dbpedia.org/class/yago/WikicatExperimentalMusicalInstruments,http://dbpedia.org/resource/Savart_wheel,Savart Wheel,14,140,1.0,0.0,0,2,
