types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Pocket_Size,Pocket Size,3,12,0.9999929896423816,0.0,0,60,== Discography == | === Remixography ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Pocket_Size,Pocket Size,3,12,0.9999929896423816,0.0,0,60,== Discography == | === Remixography ===
http://dbpedia.org/class/yago/WikicatBritishDanceMusicGroups,http://dbpedia.org/resource/Pocket_Size,Pocket Size,3,12,0.9999929896423816,0.0,0,60,== Discography == | === Remixography ===
http://dbpedia.org/class/yago/WikicatBritishElectronicMusicGroups,http://dbpedia.org/resource/Pocket_Size,Pocket Size,3,12,0.9999929896423816,0.0,0,60,== Discography == | === Remixography ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Pocket_Size,Pocket Size,3,12,0.9999929896423816,0.0,0,60,== Discography == | === Remixography ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Pocket_Size,Pocket Size,3,12,0.9999929896423816,0.0,0,60,== Discography == | === Remixography ===
http://dbpedia.org/class/yago/WikicatEnglishHouseMusicGroups,http://dbpedia.org/resource/Pocket_Size,Pocket Size,3,12,0.9999929896423816,0.0,0,60,== Discography == | === Remixography ===
