types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Hamster,hamsters,1029,145,0.999999999137259,0.0,3,8,== Musical career == | === Stage persona ===
http://dbpedia.org/ontology/Mammal,http://dbpedia.org/resource/Hamster,hamsters,1029,145,0.999999999137259,0.0,3,8,== Musical career == | === Stage persona ===
http://umbel.org/umbel/rc/Animal,http://dbpedia.org/resource/Hamster,hamsters,1029,145,0.999999999137259,0.0,3,8,== Musical career == | === Stage persona ===
http://umbel.org/umbel/rc/BiologicalLivingObject,http://dbpedia.org/resource/Hamster,hamsters,1029,145,0.999999999137259,0.0,3,8,== Musical career == | === Stage persona ===
http://umbel.org/umbel/rc/EukaryoticCell,http://dbpedia.org/resource/Hamster,hamsters,1029,145,0.999999999137259,0.0,3,8,== Musical career == | === Stage persona ===
http://umbel.org/umbel/rc/Mammal,http://dbpedia.org/resource/Hamster,hamsters,1029,145,0.999999999137259,0.0,3,8,== Musical career == | === Stage persona ===
