types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Work104599396,http://dbpedia.org/resource/Brut_y_Tywysogion,Brut,193,330,0.9247270268719094,0.0603797771966648,0,35,== Biography == | === Influence ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Brut_y_Tywysogion,Brut,193,330,0.9247270268719094,0.0603797771966648,0,35,== Biography == | === Influence ===
http://dbpedia.org/class/yago/Book106410904,http://dbpedia.org/resource/Brut_y_Tywysogion,Brut,193,330,0.9247270268719094,0.0603797771966648,0,35,== Biography == | === Influence ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Brut_y_Tywysogion,Brut,193,330,0.9247270268719094,0.0603797771966648,0,35,== Biography == | === Influence ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Brut_y_Tywysogion,Brut,193,330,0.9247270268719094,0.0603797771966648,0,35,== Biography == | === Influence ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Brut_y_Tywysogion,Brut,193,330,0.9247270268719094,0.0603797771966648,0,35,== Biography == | === Influence ===
http://dbpedia.org/class/yago/Product104007894,http://dbpedia.org/resource/Brut_y_Tywysogion,Brut,193,330,0.9247270268719094,0.0603797771966648,0,35,== Biography == | === Influence ===
http://dbpedia.org/class/yago/Publication106589574,http://dbpedia.org/resource/Brut_y_Tywysogion,Brut,193,330,0.9247270268719094,0.0603797771966648,0,35,== Biography == | === Influence ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Brut_y_Tywysogion,Brut,193,330,0.9247270268719094,0.0603797771966648,0,35,== Biography == | === Influence ===
http://dbpedia.org/class/yago/Wikicat14th-centuryHistoryBooks,http://dbpedia.org/resource/Brut_y_Tywysogion,Brut,193,330,0.9247270268719094,0.0603797771966648,0,35,== Biography == | === Influence ===
